City,Image Source,Business Name,Rating,Number of Reviews,Categories,Address
Hilden,https://files.eversports.com/d30460d2-e0e5-4f4f-ae52-546f430889ad/delta-umkleidejpg-small.webp,Dance & Pole Deltawerk,rating,(Noch keine Bewertungen),['Poledance'],"Gasstraße 10-18 , 42657 Solingen"
Hockenheim,https://files.eversports.com/3f2ba352-5ef2-4265-bbd9-b75a03e20abc/img_8663jpg-small.webp,Pole and Move Heidelberg,rating,5 (14 Rezensionen),"['Poledance', 'Power Pole', 'Stretching', 'Chairdance', '+ 1']","Hauptstraße 58, 69214 Eppelheim"
Hockenheim,https://files.eversports.com/4a233978-1690-44ab-b684-3b1b3cb918c2/dsc04047-editpng-small.webp,Pole Statement,rating,5 (22 Rezensionen),"['Poledance', 'Outdoor Fitness', 'Fitness und Yoga']","Siemensstraße 40 , 69123 Heidelberg"
Hockenheim,https://files.eversports.com/81cc5308-7901-456c-a8d7-a33993fa5db4/whatsapp-image-2023-03-15-at-183319-1jpeg-small.webp,Pole Dance Palazzo Sportivo,rating,"4,9 (16 Rezensionen)","['Poledance', 'Stretching', 'Chairdance', 'Aerial Hoop', '+ 2']","Rudolf-Diesel-Straße 54 , 69190 Walldorf"
Hockenheim,https://files.eversports.com/9af66252-d4f0-4b40-9d13-18a82ee5660b/miriams-web-3096jpg-small.webp,Pole and Move Ketsch,rating,"4,9 (23 Rezensionen)","['Fitness', 'Poledance', 'Power Pole', 'Stretching', '+ 6']","Gutenbergstraße 36 , 68775 Ketsch"
Höhr-grenzhausen,https://files.eversports.com/d18b8ba6-2a87-45d9-84b2-0a331bc8731e/image1jpeg-small.webp,Polefamily-Koblenz,rating,5 (20 Rezensionen),"['Tanzen', 'Poledance', 'Aerial Yoga', 'Flexibles Training', '+ 4']","Löhrstraße 48 , 56068 Koblenz"
Homberg,https://files.eversports.com/d18b8ba6-2a87-45d9-84b2-0a331bc8731e/image1jpeg-small.webp,Polefamily-Koblenz,rating,5 (20 Rezensionen),"['Tanzen', 'Poledance', 'Aerial Yoga', 'Flexibles Training', '+ 4']","Löhrstraße 48 , 56068 Koblenz"
Homberg,https://files.eversports.com/d18b8ba6-2a87-45d9-84b2-0a331bc8731e/image1jpeg-small.webp,Polefamily-Koblenz,rating,5 (20 Rezensionen),"['Tanzen', 'Poledance', 'Aerial Yoga', 'Flexibles Training', '+ 4']","Löhrstraße 48 , 56068 Koblenz"
Homburg,https://files.eversports.com/e45849a1-27fa-435d-bed6-51b8d2a6f654/6ca22531-a7bb-498d-93f0-b70e2eb29454jpeg-small.webp,Pole Arts,rating,5 (29 Rezensionen),"['Poledance', 'Stretching', 'Heels', 'Twerken', '+ 1']","Bexbacher Straße 8 , 66540 Neunkirchen"
Homburg,https://files.eversports.com/427faae0-19ef-4c27-9d52-44cb08f72a38/img_5666jpg-small.webp,Pole Werk by Nelly,rating,5 (22 Rezensionen),"['Poledance', 'Stretching', 'Aerial Hoop']","Kleinottweilerstraße 75 , 66450 Bexbach"
Hückeswagen,https://files.eversports.com/b08a5871-53b9-4d53-bd71-2774447d2036/polr-50jpg-small.webp,Poledance-Area,rating,"4,4 (1 Rezension)","['Poledance', 'Stretching', 'Floorwork', 'Lapdance', '+ 1']","Mandtstraße 2 , 42853 Remscheid"
Hürth,https://files.eversports.com/463db4b8-85b0-4fbb-8477-bfa03324e2ae/17211914_745099798983333_6506084998826309716_ojpg-small.webp,Pole Paradise,rating,"4,9 (61 Rezensionen)","['Fitness', 'Gymnastik', 'Tanzen', 'Turnen', '+ 9']","Ravensburgerstraße 110-112, 50739 Köln"
Hürth,/static/media/icon-white.929e2590.svg,A heart for poledance,rating,"4,9 (15 Rezensionen)",['Poledance'],"Nußbaumer Straße 6, 51469 Bergisch Gladbach"
Hürth,https://files.eversports.com/48526262-3f17-4fa7-b464-11bf46c27ef6/pole_partypng-small.webp,Star Poledance,rating,5 (14 Rezensionen),"['Fitness', 'Poledance', 'Ballett', 'Akrobatik', '+ 12']","Rudolf-Diesel-Straße 6 , 53919 Weilerswist"
Hürth,https://files.eversports.com/69b31525-d99a-4a80-bdcc-15baa897d0bb/642fca95-975a-4e5f-b0aa-6702b1752850jpeg-small.webp,Annaconda Pole & Fitness,rating,5 (29 Rezensionen),"['Fitness', 'Poledance', 'Aerial Yoga', 'Flexibles Training', '+ 8']","Venloer Straße 601-603, 50827 Köln"
Immenhausen,https://files.eversports.com/b4900683-42e8-40ac-a35d-d7784172c4bc/104435046_672422056669469_6034553583716755523_njpg-small.webp,Pole for Soul GbR,rating,5 (19 Rezensionen),"['Yoga', 'Poledance', 'Aerial Yoga', 'Krafttraining', '+ 7']","Die Schlagd 1, 34125 Kassel"
Jülich,https://files.eversports.com/0aed1787-d224-4868-b032-4f0a1ffc8ff2/photo-2021-12-12-11-50-04jpg-small.webp,Pura Studio,rating,5 (60 Rezensionen),"['Yoga', 'Poledance', 'Massage', 'Stretching', '+ 1']","Schaufenberger Straße 61 , 52477 Alsdorf"
Kaarst,https://files.eversports.com/b0bce89e-0a39-429d-b996-6173bcde1313/20220515144802_fr2_2643-ps_43jpg-small.webp,POLEDANCE NRW,rating,"4,9 (42 Rezensionen)","['Tanzen', 'Hip Hop', 'Poledance', 'Aerial Yoga', '+ 38']","Rethelstraße 28 Hof , 40237 Düsseldorf"
Kaarst,https://files.eversports.com/35e4f24f-327f-4302-8f10-fccde1e443db/14472012kl4-small.webp,Pole Dance Krefeld,rating,"4,9 (86 Rezensionen)","['Aerobic', 'Poledance', 'Zirkeltraining', 'Bodywork', '+ 8']","Hochfelder Straße 47, 47809 Krefeld"
Kaarst,https://files.eversports.com/5a0544b7-0bbe-44fa-8bb0-7672ce1ecd8f/dsc06058jpg-small.webp,Pole Land,rating,"4,9 (57 Rezensionen)","['Poledance', 'Aerial Yoga', 'Akrobatik', 'Acroyoga', '+ 13']","Kölner Straße 336A , 40227 Düsseldorf"
Kandel,https://files.eversports.com/4fc22a43-cee0-4061-a632-f7c9d5ee381b/unknown-1jpg-small.webp,Papillon Dance and Sport Academy,rating,5 (22 Rezensionen),"['Tanzen', 'Poledance', 'Ballett', 'Stretching', '+ 3']","Hardtstraße 39a , 76185 Karlsruhe"
Karben,https://files.eversports.com/64b2ce0b-d0f6-497a-beff-57c64038ce03/studio-6jpg-small.webp,UpsideDown Studio Bad Homburg,rating,5 (18 Rezensionen),"['Fitness', 'Tanzen', 'Yoga', 'Poledance', '+ 15']","Louisenstraße 98 , 61348 Bad Homburg vor der Höhe"
Karben,/static/media/icon-white.929e2590.svg,UpsideDown Studio Friedrichsdorf,rating,"4,8 (3 Rezensionen)","['Fitness', 'Tanzen', 'Yoga', 'Poledance', '+ 12']","Am Houiller Platz 4D , 61381 Friedrichsdorf"
Karben,https://files.eversports.com/dee0e1aa-0ad2-4bd3-9b3e-39122c9974f6/xq9a2590ajpg-small.webp,Lift Off – Poledance Academy,rating,"4,9 (30 Rezensionen)","['Poledance', 'Mobility', 'Online Klasse']","Location (siehe Buchung) , 60314 Frankfurt am Main"
Karlsruhe,https://files.eversports.com/4fc22a43-cee0-4061-a632-f7c9d5ee381b/unknown-1jpg-small.webp,Papillon Dance and Sport Academy,rating,5 (22 Rezensionen),"['Tanzen', 'Poledance', 'Ballett', 'Stretching', '+ 3']","Hardtstraße 39a , 76185 Karlsruhe"
Kassel,https://files.eversports.com/b4900683-42e8-40ac-a35d-d7784172c4bc/104435046_672422056669469_6034553583716755523_njpg-small.webp,Pole for Soul GbR,rating,5 (19 Rezensionen),"['Yoga', 'Poledance', 'Aerial Yoga', 'Krafttraining', '+ 7']","Die Schlagd 1, 34125 Kassel"
Kaub,https://files.eversports.com/6debfbac-5718-47a9-ad52-8289481f7569/img_20180321_172157jpg-small.webp,Pole Oase,rating,5 (15 Rezensionen),"['Fitness', 'Tanzen', 'Poledance', 'Acroyoga', '+ 2']","Kleine Grabenstraße 1, 65385 Rüdesheim am Rhein"
Kelheim,https://files.eversports.com/a73d40e1-eaf2-4300-b464-141124923110/13631394_1634636236854453_5896347896473718519_n-small.webp,Polesition Regensburg,rating,"4,9 (27 Rezensionen)","['Pilates', 'Tanzen', 'Poledance', 'Aerial Yoga', '+ 10']","Rebhuhnstraße 4, 93326 Abensberg"
Kelheim,https://files.eversports.com/9b5f6e3a-5ec8-45f2-8d5c-53002bef8aa4/bodypumpjpg-small.webp,Sportheim Abensberg,rating,"4,9 (36 Rezensionen)","['Fitness', 'Pilates', 'Poledance', 'Aerial Yoga', '+ 8']","Von-Hazzi-Straße 7, 93326 Abensberg"
Kempen,https://files.eversports.com/35e4f24f-327f-4302-8f10-fccde1e443db/14472012kl4-small.webp,Pole Dance Krefeld,rating,"4,9 (86 Rezensionen)","['Aerobic', 'Poledance', 'Zirkeltraining', 'Bodywork', '+ 8']","Hochfelder Straße 47, 47809 Krefeld"
Kempten,https://files.eversports.com/bc62b8a5-4c1d-4e17-bbb4-619f855a3590/img_1-2jpeg-small.webp,PoleCreation,rating,5 (17 Rezensionen),"['Fitness', 'Poledance', 'Personal Training', 'Akrobatik', '+ 1']","Immenstädter Straße 11 , 87435 Kempten (Allgäu)"
Kenzingen,https://files.eversports.com/7b039bba-323e-4649-ad88-fdbc96ef529a/logo_weissjpg-small.webp,Tanzteufel,rating,"4,9 (36 Rezensionen)","['Poledance', 'Power Pole', 'Chairdance', 'Aerial Silk', '+ 4']","Karl-Friedrich-Straße 76 , 79312 Emmendingen"
Kerpen,https://files.eversports.com/48526262-3f17-4fa7-b464-11bf46c27ef6/pole_partypng-small.webp,Star Poledance,rating,5 (14 Rezensionen),"['Fitness', 'Poledance', 'Ballett', 'Akrobatik', '+ 12']","Rudolf-Diesel-Straße 6 , 53919 Weilerswist"
Kerpen,https://files.eversports.com/69b31525-d99a-4a80-bdcc-15baa897d0bb/642fca95-975a-4e5f-b0aa-6702b1752850jpeg-small.webp,Annaconda Pole & Fitness,rating,5 (29 Rezensionen),"['Fitness', 'Poledance', 'Aerial Yoga', 'Flexibles Training', '+ 8']","Venloer Straße 601-603, 50827 Köln"
Kiel,https://files.eversports.com/fae4e502-1edb-4a6d-89b4-f79d161fb109/bildschirmfoto-2018-10-23-um-113904png-small.webp,Pure Motion Kiel,rating,"4,9 (72 Rezensionen)","['Tanzen', 'Yoga', 'Poledance', 'Stretching', '+ 2']","Eichkamp 1 , 24116 Kiel"
Koblenz,https://files.eversports.com/d18b8ba6-2a87-45d9-84b2-0a331bc8731e/image1jpeg-small.webp,Polefamily-Koblenz,rating,5 (20 Rezensionen),"['Tanzen', 'Poledance', 'Aerial Yoga', 'Flexibles Training', '+ 4']","Löhrstraße 48 , 56068 Koblenz"
Königsbrunn,https://files.eversports.com/f8b9581d-04c2-40ef-95d8-5a121ec4b153/pole_plus_basic_butterflyjpg-small.webp,Pole Plus,rating,"4,9 (5 Rezensionen)","['Poledance', 'Stretching', 'Online Klasse']","Ulmer Straße 152 , 86156 Augsburg"
Königsbrunn,/static/media/icon-white.929e2590.svg,Pole Circus A + K,rating,5 (20 Rezensionen),"['Tanzen', 'Yoga', 'Poledance', 'Akrobatik', '+ 3']","Rehmstraße , 86161 Augsburg"
Königsbrunn,https://files.eversports.com/3fe56e2b-bd59-44bc-b551-5d6a5f6ab459/teamjpg-small.webp,Polefly Academy,rating,5 (2 Rezensionen),"['Poledance', 'Power Pole', 'Stretching', 'Chairdance', '+ 6']","Bürgermeister-Wegele-Straße 6A , 86167 Augsburg"
Königswinter,https://files.eversports.com/18242dc3-f36f-4481-b3e8-46af81f3a64a/dsc_1123jpg-small.webp,Polestructions,rating,"4,9 (154 Rezensionen)","['Fitness', 'Tanzen', 'Poledance', 'Funsport', '+ 14']","Auguststraße 8, 53229 Bonn"
Kornwestheim,https://files.eversports.com/84293197-ba6b-4e7b-87cd-d48465de814f/colour_circlepng-small.webp,VerticalArts Pole & Aerial Fitness,rating,"4,8 (63 Rezensionen)","['Poledance', 'Aerial Yoga', 'Floorwork', 'Aerial Hoop', '+ 2']","Augustenstraße 21 , 70178 Stuttgart"
Kornwestheim,https://files.eversports.com/69b0c380-e9d1-4a84-bdf8-17e9a7e00f54/img_0212jpg-small.webp,Aerial Loft,rating,"4,9 (51 Rezensionen)","['Yoga', 'Poledance', 'Aerial Yoga', 'Personal Training', '+ 5']","Bahnhofstraße 12 , 70806 Kornwestheim"
Krefeld,https://files.eversports.com/b0bce89e-0a39-429d-b996-6173bcde1313/20220515144802_fr2_2643-ps_43jpg-small.webp,POLEDANCE NRW,rating,"4,9 (42 Rezensionen)","['Tanzen', 'Hip Hop', 'Poledance', 'Aerial Yoga', '+ 38']","Rethelstraße 28 Hof , 40237 Düsseldorf"
Krefeld,https://files.eversports.com/35e4f24f-327f-4302-8f10-fccde1e443db/14472012kl4-small.webp,Pole Dance Krefeld,rating,"4,9 (86 Rezensionen)","['Aerobic', 'Poledance', 'Zirkeltraining', 'Bodywork', '+ 8']","Hochfelder Straße 47, 47809 Krefeld"
Laatzen,https://files.eversports.com/5c9996c7-5ebd-4d58-8ab5-c7dd4868a552/6f280b72-5907-44f3-a169-e9da0b1ada59jpeg-small.webp,La Belle,rating,5 (22 Rezensionen),"['Fitness', 'Tanzen', 'Poledance', 'Ballett', '+ 12']","Marktplatz 4 , 30853 Langenhagen"
Laatzen,https://files.eversports.com/e9b9a7b7-d3d5-48da-811c-b60017115ae4/bildschirmfoto-2018-09-10-um-140430png-small.webp,Pole Dance Studio Passion Hannover,rating,"4,7 (13 Rezensionen)",['Poledance'],"Büttnerstraße 22 , 30165 Hannover"
Ladenburg,https://files.eversports.com/0db99d38-69d4-40a9-8f26-a66645108783/miriams-web-4349jpg-small.webp,Pole and Move Mannheim,rating,"4,9 (43 Rezensionen)","['Fitness', 'Poledance', 'Raumvermietung', 'Power Pole', '+ 11']","Edisonstraße 20 , 68309 Mannheim"
Ladenburg,https://files.eversports.com/3f2ba352-5ef2-4265-bbd9-b75a03e20abc/img_8663jpg-small.webp,Pole and Move Heidelberg,rating,5 (14 Rezensionen),"['Poledance', 'Power Pole', 'Stretching', 'Chairdance', '+ 1']","Hauptstraße 58, 69214 Eppelheim"
Ladenburg,https://files.eversports.com/4a233978-1690-44ab-b684-3b1b3cb918c2/dsc04047-editpng-small.webp,Pole Statement,rating,5 (22 Rezensionen),"['Poledance', 'Outdoor Fitness', 'Fitness und Yoga']","Siemensstraße 40 , 69123 Heidelberg"
Ladenburg,https://files.eversports.com/9af66252-d4f0-4b40-9d13-18a82ee5660b/miriams-web-3096jpg-small.webp,Pole and Move Ketsch,rating,"4,9 (23 Rezensionen)","['Fitness', 'Poledance', 'Power Pole', 'Stretching', '+ 6']","Gutenbergstraße 36 , 68775 Ketsch"
Ladenburg,https://files.eversports.com/ce18ee10-e44a-482a-8c85-5ab57a420e0b/larab-web-2285jpg-small.webp,Pole and Move Online Studio,rating,"4,9 (28 Rezensionen)","['Fitness', 'Tanzen', 'Poledance', 'Stretching', '+ 6']","Edisonstraße 20, 68309 Mannheim"
Lahnstein,https://files.eversports.com/d18b8ba6-2a87-45d9-84b2-0a331bc8731e/image1jpeg-small.webp,Polefamily-Koblenz,rating,5 (20 Rezensionen),"['Tanzen', 'Poledance', 'Aerial Yoga', 'Flexibles Training', '+ 4']","Löhrstraße 48 , 56068 Koblenz"
Laichingen,https://files.eversports.com/830c9f96-a68a-4da5-8cbc-e7a2f7641050/a0cc2761-5b6b-4f41-856c-1a809cba359djpeg-small.webp,Pole Acrobatics,rating,5 (32 Rezensionen),"['Poledance', 'Power Pole', 'Stretching', 'Handstand', '+ 4']","Geislinger Straße 2 , 73326 Deggingen"
Lampertheim,https://files.eversports.com/0db99d38-69d4-40a9-8f26-a66645108783/miriams-web-4349jpg-small.webp,Pole and Move Mannheim,rating,"4,9 (43 Rezensionen)","['Fitness', 'Poledance', 'Raumvermietung', 'Power Pole', '+ 11']","Edisonstraße 20 , 68309 Mannheim"
Lampertheim,https://files.eversports.com/b8aaa043-16a2-4948-b545-0df8fc0332ed/img_1649jpg-small.webp,Center of Moving Arts,rating,"4,9 (18 Rezensionen)","['Fitness', 'Tanzen', 'Yoga', 'Hip Hop', '+ 6']","Fabrikstraße 21, 64625 Bensheim"
Lampertheim,https://files.eversports.com/ce18ee10-e44a-482a-8c85-5ab57a420e0b/larab-web-2285jpg-small.webp,Pole and Move Online Studio,rating,"4,9 (28 Rezensionen)","['Fitness', 'Tanzen', 'Poledance', 'Stretching', '+ 6']","Edisonstraße 20, 68309 Mannheim"
Landsberg,https://files.eversports.com/2d79726e-9264-42a7-b570-5dc1acd5b1d7/_b2a3268-small.webp,Polefriends Halle,rating,5 (38 Rezensionen),"['Fitness', 'Poledance', 'Akrobatik', 'Acroyoga', '+ 17']","Leipziger Straße 36 , 06108 Halle"
Landsberg,https://files.eversports.com/ba6d87a7-56e4-44d7-b6c8-111ed155eed1/img_5995-2jpg-small.webp,Pole Dance Beauties,rating,5 (24 Rezensionen),"['Pilates', 'Poledance', 'Krafttraining', 'Stretching', '+ 5']","Edmund-von-Lippmann-Straße 9 , 06112 Halle (Saale)"
Langen,https://files.eversports.com/dee0e1aa-0ad2-4bd3-9b3e-39122c9974f6/xq9a2590ajpg-small.webp,Lift Off – Poledance Academy,rating,"4,9 (30 Rezensionen)","['Poledance', 'Mobility', 'Online Klasse']","Location (siehe Buchung) , 60314 Frankfurt am Main"
Langenfeld,https://files.eversports.com/b0bce89e-0a39-429d-b996-6173bcde1313/20220515144802_fr2_2643-ps_43jpg-small.webp,POLEDANCE NRW,rating,"4,9 (42 Rezensionen)","['Tanzen', 'Hip Hop', 'Poledance', 'Aerial Yoga', '+ 38']","Rethelstraße 28 Hof , 40237 Düsseldorf"
Langenfeld,https://files.eversports.com/0c6cc306-d878-4025-98ee-1dff9b6060c3/dscf6104-2jpeg-small.webp,BodySoul Studio Düsseldorf,rating,"4,9 (10 Rezensionen)","['Fitness', 'Gymnastik', 'Yoga', 'Poledance', '+ 17']","Süllenstraße 30, 40599 Düsseldorf"
Langenfeld,https://files.eversports.com/5a0544b7-0bbe-44fa-8bb0-7672ce1ecd8f/dsc06058jpg-small.webp,Pole Land,rating,"4,9 (57 Rezensionen)","['Poledance', 'Aerial Yoga', 'Akrobatik', 'Acroyoga', '+ 13']","Kölner Straße 336A , 40227 Düsseldorf"
Langenfeld,/static/media/icon-white.929e2590.svg,A heart for poledance,rating,"4,9 (15 Rezensionen)",['Poledance'],"Nußbaumer Straße 6, 51469 Bergisch Gladbach"
Langenfeld,https://files.eversports.com/df995aed-3365-4f88-9da9-4213ea64cafc/7ce51552-9fc1-458e-820e-d86ce90f25fdjpeg-small.webp,Dance & Pole Leverkusen,rating,5 (3 Rezensionen),['Poledance'],"Schillerstraße 6 , 51379 Leverkusen"
Langenfeld,https://files.eversports.com/f6319580-c6a9-4ded-b91c-b318db7136e7/d14db420-e799-4f3c-8464-e7fec75ba07ejpeg-small.webp,Dance & Pole Langenfeld,rating,(Noch keine Bewertungen),"['Poledance', 'Stretching', 'Chairdance', 'Aerial Hoop', '+ 3']","Kölner Straße 16 , 40764 Langenfeld (Rheinland)"
Langenfeld,https://files.eversports.com/5921e2b3-70f2-4391-8eb2-29275aaea740/2121166c-27d6-4dec-9087-260b53c7b43ajpg-small.webp,One8dance Studio,rating,5 (1 Rezension),"['Tanzen', 'Zumba', 'Hip Hop', 'Poledance', '+ 7']","Britanniahütte 10 , 51469 Bergisch Gladbach"
Langenfeld,https://files.eversports.com/d30460d2-e0e5-4f4f-ae52-546f430889ad/delta-umkleidejpg-small.webp,Dance & Pole Deltawerk,rating,(Noch keine Bewertungen),['Poledance'],"Gasstraße 10-18 , 42657 Solingen"
Langenhagen,https://files.eversports.com/5c9996c7-5ebd-4d58-8ab5-c7dd4868a552/6f280b72-5907-44f3-a169-e9da0b1ada59jpeg-small.webp,La Belle,rating,5 (22 Rezensionen),"['Fitness', 'Tanzen', 'Poledance', 'Ballett', '+ 12']","Marktplatz 4 , 30853 Langenhagen"
Langenhagen,https://files.eversports.com/e9b9a7b7-d3d5-48da-811c-b60017115ae4/bildschirmfoto-2018-09-10-um-140430png-small.webp,Pole Dance Studio Passion Hannover,rating,"4,7 (13 Rezensionen)",['Poledance'],"Büttnerstraße 22 , 30165 Hannover"
Lauterstein,https://files.eversports.com/830c9f96-a68a-4da5-8cbc-e7a2f7641050/a0cc2761-5b6b-4f41-856c-1a809cba359djpeg-small.webp,Pole Acrobatics,rating,5 (32 Rezensionen),"['Poledance', 'Power Pole', 'Stretching', 'Handstand', '+ 4']","Geislinger Straße 2 , 73326 Deggingen"
Lebach,https://files.eversports.com/22c70aea-bf3a-4ee2-be9b-62d7b2024bfa/fuer-eversportsjpg-small.webp,Aerial Art Poledance,rating,"4,9 (103 Rezensionen)","['Poledance', 'Online Klasse']","Holzer Straße 98 , 66287 Quierschied"
Lebach,https://files.eversports.com/bf6c74ee-a5cd-4c9c-83c1-d8debb71a26e/startjpg-small.webp,Move On! Dance Studio & Polemotions,rating,5 (41 Rezensionen),"['Fitness', 'Tanzen', 'Hip Hop', 'Poledance', '+ 16']","Pachtener Straße 32 , 66763 Dillingen/Saar"
Lehrte,https://files.eversports.com/6e127c8c-2239-4faf-b266-42c016e205f6/pexels-yan-krukau-8613313jpg-small.webp,Yoga Vidya Burgdorf,rating,(Noch keine Bewertungen),"['Yoga', 'Theorieraum', 'Rückenfit', 'Gruppenangebote', '+ 84']","Marktstraße 65 , 31303 Burgdorf"
Leichlingen,https://files.eversports.com/b0bce89e-0a39-429d-b996-6173bcde1313/20220515144802_fr2_2643-ps_43jpg-small.webp,POLEDANCE NRW,rating,"4,9 (42 Rezensionen)","['Tanzen', 'Hip Hop', 'Poledance', 'Aerial Yoga', '+ 38']","Rethelstraße 28 Hof , 40237 Düsseldorf"
Leichlingen,https://files.eversports.com/463db4b8-85b0-4fbb-8477-bfa03324e2ae/17211914_745099798983333_6506084998826309716_ojpg-small.webp,Pole Paradise,rating,"4,9 (61 Rezensionen)","['Fitness', 'Gymnastik', 'Tanzen', 'Turnen', '+ 9']","Ravensburgerstraße 110-112, 50739 Köln"
Leichlingen,https://files.eversports.com/0c6cc306-d878-4025-98ee-1dff9b6060c3/dscf6104-2jpeg-small.webp,BodySoul Studio Düsseldorf,rating,"4,9 (10 Rezensionen)","['Fitness', 'Gymnastik', 'Yoga', 'Poledance', '+ 17']","Süllenstraße 30, 40599 Düsseldorf"
Leichlingen,https://files.eversports.com/5a0544b7-0bbe-44fa-8bb0-7672ce1ecd8f/dsc06058jpg-small.webp,Pole Land,rating,"4,9 (57 Rezensionen)","['Poledance', 'Aerial Yoga', 'Akrobatik', 'Acroyoga', '+ 13']","Kölner Straße 336A , 40227 Düsseldorf"
Leichlingen,/static/media/icon-white.929e2590.svg,A heart for poledance,rating,"4,9 (15 Rezensionen)",['Poledance'],"Nußbaumer Straße 6, 51469 Bergisch Gladbach"
Leichlingen,https://files.eversports.com/df995aed-3365-4f88-9da9-4213ea64cafc/7ce51552-9fc1-458e-820e-d86ce90f25fdjpeg-small.webp,Dance & Pole Leverkusen,rating,5 (3 Rezensionen),['Poledance'],"Schillerstraße 6 , 51379 Leverkusen"
Leichlingen,https://files.eversports.com/f6319580-c6a9-4ded-b91c-b318db7136e7/d14db420-e799-4f3c-8464-e7fec75ba07ejpeg-small.webp,Dance & Pole Langenfeld,rating,(Noch keine Bewertungen),"['Poledance', 'Stretching', 'Chairdance', 'Aerial Hoop', '+ 3']","Kölner Straße 16 , 40764 Langenfeld (Rheinland)"
Leichlingen,https://files.eversports.com/5921e2b3-70f2-4391-8eb2-29275aaea740/2121166c-27d6-4dec-9087-260b53c7b43ajpg-small.webp,One8dance Studio,rating,5 (1 Rezension),"['Tanzen', 'Zumba', 'Hip Hop', 'Poledance', '+ 7']","Britanniahütte 10 , 51469 Bergisch Gladbach"
Leichlingen,https://files.eversports.com/b08a5871-53b9-4d53-bd71-2774447d2036/polr-50jpg-small.webp,Poledance-Area,rating,"4,4 (1 Rezension)","['Poledance', 'Stretching', 'Floorwork', 'Lapdance', '+ 1']","Mandtstraße 2 , 42853 Remscheid"
Leichlingen,https://files.eversports.com/d30460d2-e0e5-4f4f-ae52-546f430889ad/delta-umkleidejpg-small.webp,Dance & Pole Deltawerk,rating,(Noch keine Bewertungen),['Poledance'],"Gasstraße 10-18 , 42657 Solingen"
Leimen,https://files.eversports.com/3f2ba352-5ef2-4265-bbd9-b75a03e20abc/img_8663jpg-small.webp,Pole and Move Heidelberg,rating,5 (14 Rezensionen),"['Poledance', 'Power Pole', 'Stretching', 'Chairdance', '+ 1']","Hauptstraße 58, 69214 Eppelheim"
Leimen,https://files.eversports.com/4a233978-1690-44ab-b684-3b1b3cb918c2/dsc04047-editpng-small.webp,Pole Statement,rating,5 (22 Rezensionen),"['Poledance', 'Outdoor Fitness', 'Fitness und Yoga']","Siemensstraße 40 , 69123 Heidelberg"
Leimen,https://files.eversports.com/81cc5308-7901-456c-a8d7-a33993fa5db4/whatsapp-image-2023-03-15-at-183319-1jpeg-small.webp,Pole Dance Palazzo Sportivo,rating,"4,9 (16 Rezensionen)","['Poledance', 'Stretching', 'Chairdance', 'Aerial Hoop', '+ 2']","Rudolf-Diesel-Straße 54 , 69190 Walldorf"
Leimen,https://files.eversports.com/9af66252-d4f0-4b40-9d13-18a82ee5660b/miriams-web-3096jpg-small.webp,Pole and Move Ketsch,rating,"4,9 (23 Rezensionen)","['Fitness', 'Poledance', 'Power Pole', 'Stretching', '+ 6']","Gutenbergstraße 36 , 68775 Ketsch"
