City,Image Source,Business Name,Rating,Number of Reviews,Categories,Address,Eversports URL:L,Eversports URL:S,DWO URL
Wiesensteig,https://files.eversports.com/651383bb-513d-413c-9e96-0da05469ffe7/2020-09-19-163112jpg-small.webp,Passionate Pole & Sports,rating,5 (23 Rezensionen),"['Poledance', 'Akrobatik', 'Stretching']","Schöllkopfstraße 40 , 73230 Kirchheim unter Teck",https://www.eversports.de/l/poledance/Wiesensteig,https://www.eversports.de/s/passionate-pole-and-sports,https://www.eversports.de/dwo/poledance/Wiesensteig
Wiesloch,https://files.eversports.com/3f2ba352-5ef2-4265-bbd9-b75a03e20abc/img_8663jpg-small.webp,Pole and Move Heidelberg,rating,5 (14 Rezensionen),"['Poledance', 'Power Pole', 'Stretching', 'Chairdance', '+ 1']","Hauptstraße 58, 69214 Eppelheim",https://www.eversports.de/l/poledance/Wiesloch,https://www.eversports.de/s/pole-and-move-heidelberg,https://www.eversports.de/dwo/poledance/Wiesloch
Wildberg,/static/media/icon-white.929e2590.svg,ST Polestudio,rating,"4,7 (11 Rezensionen)",['Poledance'],"Walkmühleweg 47, 75365 Calw",https://www.eversports.de/l/poledance/Wildberg,https://www.eversports.de/s/st-polestudio,https://www.eversports.de/dwo/poledance/Wildberg
Willich,https://files.eversports.com/35e4f24f-327f-4302-8f10-fccde1e443db/14472012kl4-small.webp,Pole Dance Krefeld,rating,"4,9 (86 Rezensionen)","['Aerobic', 'Poledance', 'Zirkeltraining', 'Bodywork', '+ 8']","Hochfelder Straße 47, 47809 Krefeld",https://www.eversports.de/l/poledance/Willich,https://www.eversports.de/s/pole-dance-krefeld,https://www.eversports.de/dwo/poledance/Willich
Wirges,https://files.eversports.com/d18b8ba6-2a87-45d9-84b2-0a331bc8731e/image1jpeg-small.webp,Polefamily-Koblenz,rating,5 (20 Rezensionen),"['Tanzen', 'Poledance', 'Aerial Yoga', 'Flexibles Training', '+ 4']","Löhrstraße 48 , 56068 Koblenz",https://www.eversports.de/l/poledance/Wirges,https://www.eversports.de/s/polefamily-koblenz,https://www.eversports.de/dwo/poledance/Wirges
Witten,https://files.eversports.com/0c94db94-ebfc-4633-97dd-3af834b736ea/linab-web-3jpg-small.webp,Polearize,rating,"4,9 (74 Rezensionen)","['Tanzen', 'Yoga', 'Poledance', 'Bootcamp', '+ 4']","Rottstraße 6 , 44793 Bochum",https://www.eversports.de/l/poledance/Witten,https://www.eversports.de/s/polearize,https://www.eversports.de/dwo/poledance/Witten
Wolfenbüttel,https://files.eversports.com/9d4469d0-cb02-446d-adb5-6e4384508941/studio1jpg-small.webp,T-Tanzstück Braunschweig,rating,"4,9 (33 Rezensionen)","['Fitness', 'Poledance', 'Aerial Yoga', 'Personal Training', '+ 16']","Berliner Straße 52 , 38104 Braunschweig",https://www.eversports.de/l/poledance/Wolfenbüttel,https://www.eversports.de/s/t-tanzstueck-braunschweig,https://www.eversports.de/dwo/poledance/Wolfenbüttel
Wolfsburg,https://files.eversports.com/6e89875e-80ac-470b-868d-9cfee1e2c61e/20190419_151442jpg-small.webp,T-Tanzstück Wolfsburg,rating,"4,8 (18 Rezensionen)","['Yoga', 'Poledance', 'Aerial Yoga', 'Personal Training', '+ 10']","Borsigstraße 41, 38446 Wolfsburg",https://www.eversports.de/l/poledance/Wolfsburg,https://www.eversports.de/s/t-tanzstueck-wolfsburg,https://www.eversports.de/dwo/poledance/Wolfsburg
Wolmirstedt,https://files.eversports.com/4b2be055-5760-4931-a3ea-b3f673e11450/tpl_logo_300jpg-small.webp,The Pole Lounge,rating,5 (31 Rezensionen),['Poledance'],"Goethestraße 6b , 39108 Magdeburg",https://www.eversports.de/l/poledance/Wolmirstedt,https://www.eversports.de/s/the-pole-lounge,https://www.eversports.de/dwo/poledance/Wolmirstedt
Worms,https://files.eversports.com/0db99d38-69d4-40a9-8f26-a66645108783/miriams-web-4349jpg-small.webp,Pole and Move Mannheim,rating,"4,9 (43 Rezensionen)","['Fitness', 'Poledance', 'Raumvermietung', 'Power Pole', '+ 11']","Edisonstraße 20 , 68309 Mannheim",https://www.eversports.de/l/poledance/Worms,https://www.eversports.de/s/pole-and-move-mannheim,https://www.eversports.de/dwo/poledance/Worms
Wülfrath,https://files.eversports.com/0c6cc306-d878-4025-98ee-1dff9b6060c3/dscf6104-2jpeg-small.webp,BodySoul Studio Düsseldorf,rating,"4,9 (13 Rezensionen)","['Fitness', 'Gymnastik', 'Yoga', 'Poledance', '+ 17']","Süllenstraße 30, 40599 Düsseldorf",https://www.eversports.de/l/poledance/Wülfrath,https://www.eversports.de/s/bodysoul-studio-duesseldorf,https://www.eversports.de/dwo/poledance/Wülfrath
Würselen,https://files.eversports.com/b5fbdb8d-cc1e-44ab-872b-d0b211cc9007/d-img_2188-6jpg-small.webp,poda Studio,rating,"4,9 (47 Rezensionen)","['Fitness', 'Tanzen', 'Yoga', 'Poledance', '+ 17']","Martinstraße 10-12 , 52062 Aachen",https://www.eversports.de/l/poledance/Würselen,https://www.eversports.de/s/poda-studio,https://www.eversports.de/dwo/poledance/Würselen
Zierenberg,https://files.eversports.com/b4900683-42e8-40ac-a35d-d7784172c4bc/104435046_672422056669469_6034553583716755523_njpg-small.webp,Pole for Soul GbR,rating,5 (19 Rezensionen),"['Yoga', 'Poledance', 'Aerial Yoga', 'Krafttraining', '+ 7']","Die Schlagd 1, 34125 Kassel",https://www.eversports.de/l/poledance/Zierenberg,https://www.eversports.de/s/pole-for-soul-gbr,https://www.eversports.de/dwo/poledance/Zierenberg
Zirndorf,https://files.eversports.com/ab970e44-c9b8-44ea-9fc0-ea8e468a08db/fv-01-small.webp,-Pole-Aerial-Dance- Souldance,rating,"4,9 (62 Rezensionen)","['Tanzen', 'Poledance', 'Flexibles Training', 'Akrobatik', '+ 1']","Turnerheimstraße 45 , 90441 Nürnberg",https://www.eversports.de/l/poledance/Zirndorf,https://www.eversports.de/s/-pole-aerial-dance-souldance,https://www.eversports.de/dwo/poledance/Zirndorf
Zülpich,https://files.eversports.com/48526262-3f17-4fa7-b464-11bf46c27ef6/pole_partypng-small.webp,Star Poledance,rating,5 (14 Rezensionen),"['Fitness', 'Poledance', 'Ballett', 'Akrobatik', '+ 12']","Rudolf-Diesel-Straße 6 , 53919 Weilerswist",https://www.eversports.de/l/poledance/Zülpich,https://www.eversports.de/s/star-poledance,https://www.eversports.de/dwo/poledance/Zülpich
Zweibrücken,https://files.eversports.com/e45849a1-27fa-435d-bed6-51b8d2a6f654/6ca22531-a7bb-498d-93f0-b70e2eb29454jpeg-small.webp,Pole Arts,rating,5 (29 Rezensionen),"['Poledance', 'Stretching', 'Heels', 'Twerken', '+ 1']","Bexbacher Straße 8 , 66540 Neunkirchen",https://www.eversports.de/l/poledance/Zweibrücken,https://www.eversports.de/s/pole-arts,https://www.eversports.de/dwo/poledance/Zweibrücken
Zwingenberg,https://files.eversports.com/eb559ada-b564-4055-9643-4eb299140399/dsc00776jpg-small.webp,Pole Faction - Pole Dance & Fitness,rating,"4,7 (15 Rezensionen)","['Poledance', 'Aerial Hoop', 'Polesport', 'Heels', '+ 4']","Heidelberger Landstrasse , 64297 Darmstadt",https://www.eversports.de/l/poledance/Zwingenberg,https://www.eversports.de/s/pole-faction-pole-dance-and-fitness,https://www.eversports.de/dwo/poledance/Zwingenberg
